Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date_local,event_date,material_or_label,ticker,stock_return_1d,stock_vol_20d,fwd_cum_return
2021-06-03 04:00:00+00:00,48.57233583,48.57233583,48.0683977,48.42374039,1307422,0,0,2021-06-03 00:00:00-04:00,2021-06-03,니켈,BHP,-0.017049181,0.01780894,-0.059117128
2021-06-04 04:00:00+00:00,49.10212676,49.30241455,48.66925382,49.17965698,1121224,0,0,2021-06-04 00:00:00-04:00,2021-06-04,니켈,BHP,0.015610454,0.017831374,-0.027261798
2021-06-07 04:00:00+00:00,48.93414382,48.9922901,48.1459227,48.34621048,1187475,0,0,2021-06-07 00:00:00-04:00,2021-06-07,니켈,BHP,-0.016946977,0.017829632,-0.03657414
2021-06-08 04:00:00+00:00,48.79846829,49.40578558,48.28806516,49.10858917,1873639,0,0,2021-06-08 00:00:00-04:00,2021-06-08,니켈,BHP,0.015769151,0.017682502,-0.021634086
2021-06-09 04:00:00+00:00,48.36559921,48.43020497,47.90688285,48.08132172,2007823,0,0,2021-06-09 00:00:00-04:00,2021-06-09,니켈,BHP,-0.020918285,0.01812865,-0.032292454
2021-06-10 04:00:00+00:00,48.21053942,48.71448313,48.15885261,48.61756897,1726564,0,0,2021-06-10 00:00:00-04:00,2021-06-10,니켈,BHP,0.011152922,0.017985814,-0.040068378
2021-06-11 04:00:00+00:00,49.12796434,49.26364084,48.80492455,49.01813126,1127950,0,0,2021-06-11 00:00:00-04:00,2021-06-11,니켈,BHP,0.008239044,0.017762929,-0.040800047
2021-06-14 04:00:00+00:00,48.86307413,49.08274585,48.70801922,48.77262497,1491715,0,0,2021-06-14 00:00:00-04:00,2021-06-14,니켈,BHP,-0.005008479,0.017782458,-0.026161187
2021-06-15 04:00:00+00:00,48.28160587,48.50773154,47.92625765,48.40435791,2537047,0,0,2021-06-15 00:00:00-04:00,2021-06-15,니켈,BHP,-0.007550692,0.017369133,-0.020861644
2021-06-16 04:00:00+00:00,47.91333837,48.30744894,47.42231365,47.69367218,2189986,0,0,2021-06-16 00:00:00-04:00,2021-06-16,니켈,BHP,-0.014682267,0.017347418,0.050070961
2021-06-17 04:00:00+00:00,46.71162816,47.03466798,45.38070103,45.54868317,3761852,0,0,2021-06-17 00:00:00-04:00,2021-06-17,니켈,BHP,-0.044974289,0.017487799,0.072366393
2021-06-18 04:00:00+00:00,45.22564771,45.34194306,44.28237152,44.28237152,2733783,0,0,2021-06-18 00:00:00-04:00,2021-06-18,니켈,BHP,-0.027801279,0.018374386,0.085901052
2021-06-21 04:00:00+00:00,44.96720581,45.61974762,44.87029442,45.5034523,1691589,0,0,2021-06-21 00:00:00-04:00,2021-06-21,니켈,BHP,0.027574873,0.019581308,0.073372607
2021-06-22 04:00:00+00:00,45.58099328,46.13016161,45.17396371,46.05263138,1931595,0,0,2021-06-22 00:00:00-04:00,2021-06-22,니켈,BHP,0.012068954,0.019814983,0.063669388
2021-06-23 04:00:00+00:00,46.56949058,46.84084913,46.20768838,46.27229691,1438579,0,0,2021-06-23 00:00:00-04:00,2021-06-23,니켈,BHP,0.00476988,0.019548584,0.044923891
2021-06-24 04:00:00+00:00,46.76977182,47.07989268,46.49841883,47.02820587,1105642,0,0,2021-06-24 00:00:00-04:00,2021-06-24,니켈,BHP,0.016336102,0.019822537,0.042605455
2021-06-25 04:00:00+00:00,47.52569148,47.661368,47.30602527,47.31248474,1126045,0,0,2021-06-25 00:00:00-04:00,2021-06-25,니켈,BHP,0.006044859,0.0190526,0.021563066
2021-06-28 04:00:00+00:00,47.53861043,47.71304927,46.73101091,47.04112625,1614688,0,0,2021-06-28 00:00:00-04:00,2021-06-28,니켈,BHP,-0.005735452,0.019087048,-0.006591616
2021-06-29 04:00:00+00:00,47.28663848,47.45462339,46.92483631,47.04758835,1036701,0,0,2021-06-29 00:00:00-04:00,2021-06-29,니켈,BHP,0.000137371,0.017716695,0.013730592
2021-06-30 04:00:00+00:00,46.9571401,47.18973077,46.53072664,47.05405426,1320202,0,0,2021-06-30 00:00:00-04:00,2021-06-30,니켈,BHP,0.000137433,0.017721174,0.045988015
2021-07-01 04:00:00+00:00,47.30602725,47.48047165,46.53718996,46.78269958,1116852,0,0,2021-07-01 00:00:00-04:00,2021-07-01,니켈,BHP,-0.005766871,0.017398268,0.036595342
2021-07-02 04:00:00+00:00,46.80207816,47.15096139,46.51780621,47.13804245,989731,0,0,2021-07-02 00:00:00-04:00,2021-07-02,니켈,BHP,0.007595604,0.017070763,0.057415728
2021-07-06 04:00:00+00:00,47.60321746,47.66136375,46.39504789,46.69870377,1374234,0,0,2021-07-06 00:00:00-04:00,2021-07-06,니켈,BHP,-0.009320257,0.016801844,0.067540281
2021-07-07 04:00:00+00:00,47.64844567,48.04255624,47.2801785,47.82934952,1698539,0,0,2021-07-07 00:00:00-04:00,2021-07-07,니켈,BHP,0.024211502,0.017357938,0.061632676
2021-07-08 04:00:00+00:00,46.90545313,47.66783089,46.70517086,47.48692703,1681612,0,0,2021-07-08 00:00:00-04:00,2021-07-08,니켈,BHP,-0.007159254,0.016797863,0.034388075
2021-07-09 04:00:00+00:00,48.40435934,49.67714025,48.15239027,49.4122467,2925362,0,0,2021-07-09 00:00:00-04:00,2021-07-09,니켈,BHP,0.040544204,0.019009758,0.048751733
2021-07-12 04:00:00+00:00,48.94060823,49.58022845,48.7532449,49.431633,1117189,0,0,2021-07-12 00:00:00-04:00,2021-07-12,니켈,BHP,0.000392338,0.01893294,0.031241758
2021-07-13 04:00:00+00:00,48.9535322,49.41870802,48.88246144,49.21842575,1191175,0,0,2021-07-13 00:00:00-04:00,2021-07-13,니켈,BHP,-0.004313174,0.018922753,0.030896544
2021-07-14 04:00:00+00:00,49.74820765,49.9032681,48.817856,49.14089584,2253995,0,0,2021-07-14 00:00:00-04:00,2021-07-14,니켈,BHP,-0.001575221,0.018833829,0.04426984
2021-07-15 04:00:00+00:00,48.72739689,49.56083983,48.6434072,49.3282547,1470752,0,0,2021-07-15 00:00:00-04:00,2021-07-15,니켈,BHP,0.003812687,0.018477903,0.062382283
2021-07-16 04:00:00+00:00,49.04398059,49.04398059,47.9004167,48.05547714,1939106,0,0,2021-07-16 00:00:00-04:00,2021-07-16,니켈,BHP,-0.025802201,0.016288542,0.064694534
2021-07-19 04:00:00+00:00,46.83437734,47.13803873,46.53072148,46.73746872,2212406,0,0,2021-07-19 00:00:00-04:00,2021-07-19,니켈,BHP,-0.02742681,0.016251679,0.039144122
2021-07-20 04:00:00+00:00,46.95068098,47.9714873,46.67932796,47.70013428,1968700,0,0,2021-07-20 00:00:00-04:00,2021-07-20,니켈,BHP,0.020597298,0.015759887,0.010562535
2021-07-21 04:00:00+00:00,48.47542676,49.01167328,48.39143708,48.93414307,1930474,0,0,2021-07-21 00:00:00-04:00,2021-07-21,니켈,BHP,0.025870132,0.016487322,0.025122252
2021-07-22 04:00:00+00:00,49.10212539,49.16673667,48.39789945,48.86307526,1126381,0,0,2021-07-22 00:00:00-04:00,2021-07-22,니켈,BHP,-0.001452315,0.016514178,0.018840825
2021-07-23 04:00:00+00:00,49.3088731,49.48331748,48.70802078,49.37994385,1190614,0,0,2021-07-23 00:00:00-04:00,2021-07-23,니켈,BHP,0.010577897,0.016315805,-0.028343873
2021-07-26 04:00:00+00:00,50.07771322,51.14374693,50.07125375,51.05975723,2385600,0,0,2021-07-26 00:00:00-04:00,2021-07-26,니켈,BHP,0.034018131,0.017764207,-0.002691432
2021-07-27 04:00:00+00:00,50.26507794,50.85947083,49.78051816,50.4136734,2338630,0,0,2021-07-27 00:00:00-04:00,2021-07-27,니켈,BHP,-0.012653484,0.018028466,-0.041587613
2021-07-28 04:00:00+00:00,50.38136936,51.26003973,50.19400602,51.11143875,1767257,0,0,2021-07-28 00:00:00-04:00,2021-07-28,니켈,BHP,0.013840796,0.018149088,-0.129735883
2021-07-29 04:00:00+00:00,51.88673812,52.00949016,51.64768798,51.84151077,2633453,0,0,2021-07-29 00:00:00-04:00,2021-07-29,니켈,BHP,0.014283926,0.018253425,-0.166624303
2021-07-30 04:00:00+00:00,50.9757621,51.35695376,50.44598051,50.75609589,1382641,0,0,2021-07-30 00:00:00-04:00,2021-07-30,니켈,BHP,-0.020937177,0.019023925,-0.198571611
2021-08-02 04:00:00+00:00,51.49908206,51.60891515,50.62041182,50.65917969,1520749,0,0,2021-08-02 00:00:00-04:00,2021-08-02,니켈,BHP,-0.001909449,0.019054786,-0.202307776
2021-08-03 04:00:00+00:00,50.91115632,51.699372,50.55581359,51.51200867,1908390,0,0,2021-08-03 00:00:00-04:00,2021-08-03,니켈,BHP,0.016834639,0.019005839,-0.184636719
2021-08-04 04:00:00+00:00,51.55723117,51.88027099,51.05328751,51.05328751,1692486,0,0,2021-08-04 00:00:00-04:00,2021-08-04,니켈,BHP,-0.008905131,0.01869205,-0.153076975
2021-08-05 04:00:00+00:00,50.00663707,50.15523803,49.56083969,49.76112747,2228548,0,0,2021-08-05 00:00:00-04:00,2021-08-05,니켈,BHP,-0.025310026,0.019649447,-0.141944827
2021-08-06 04:00:00+00:00,49.9226569,50.0647929,49.36056686,49.56731415,1134228,0,0,2021-08-06 00:00:00-04:00,2021-08-06,니켈,BHP,-0.003894874,0.017521221,-0.152991996
2021-08-09 04:00:00+00:00,49.48977953,49.62545605,49.25718886,49.45101166,1098132,0,0,2021-08-09 00:00:00-04:00,2021-08-09,니켈,BHP,-0.002346354,0.017531181,-0.141235631
2021-08-10 04:00:00+00:00,49.1085874,50.1358531,49.0504356,50.09062576,1897180,0,0,2021-08-10 00:00:00-04:00,2021-08-10,니켈,BHP,0.012934298,0.017722443,-0.130987469
2021-08-11 04:00:00+00:00,50.08417153,50.39429243,49.73528828,50.31030273,1091406,0,0,2021-08-11 00:00:00-04:00,2021-08-11,니켈,BHP,0.00438559,0.017726484,-0.138689749
2021-08-12 04:00:00+00:00,49.64483434,49.7352835,49.32179453,49.61252594,1628028,0,0,2021-08-12 00:00:00-04:00,2021-08-12,니켈,BHP,-0.013869461,0.018034204,-0.161140989
2021-08-13 04:00:00+00:00,49.89034288,50.48473568,49.81281267,50.27798843,1546195,0,0,2021-08-13 00:00:00-04:00,2021-08-13,니켈,BHP,0.013413195,0.017140345,-0.13058346
2021-08-16 04:00:00+00:00,49.29595141,49.85804693,48.53357914,48.98583603,3718469,0,0,2021-08-16 00:00:00-04:00,2021-08-16,니켈,BHP,-0.025700161,0.016985845,-0.038766659
2021-08-17 04:00:00+00:00,45.78127013,46.23998644,44.37927504,45.11580658,12732206,0,0,2021-08-17 00:00:00-04:00,2021-08-17,니켈,BHP,-0.07900303,0.024386001,0.00799971
2021-08-18 04:00:00+00:00,43.06127454,43.10649912,42.105074,42.29889679,9718397,0,0,2021-08-18 00:00:00-04:00,2021-08-18,니켈,BHP,-0.062437314,0.026850596,0.034082125
2021-08-19 04:00:00+00:00,40.9421285,41.32331461,40.40588195,40.59970474,8798169,0,0,2021-08-19 00:00:00-04:00,2021-08-19,니켈,BHP,-0.040171072,0.027815142,0.012177943
2021-08-20 04:00:00+00:00,40.89690596,41.1101127,40.56094166,41.09072876,5364546,0,0,2021-08-20 00:00:00-04:00,2021-08-20,니켈,BHP,0.012094276,0.027872871,0.006248384
2021-08-23 04:00:00+00:00,41.21994647,41.66574113,41.03904261,41.62697601,3505031,0,0,2021-08-23 00:00:00-04:00,2021-08-23,니켈,BHP,0.013050322,0.026541431,-0.002336493
2021-08-24 04:00:00+00:00,41.57529234,42.23429654,41.57529234,42.1438446,3446178,0,0,2021-08-24 00:00:00-04:00,2021-08-24,니켈,BHP,0.012416674,0.026988564,-0.031980896
2021-08-25 04:00:00+00:00,42.31828358,42.64778567,42.11799855,42.53149033,4416628,0,0,2021-08-25 00:00:00-04:00,2021-08-25,니켈,BHP,0.009198158,0.02680508,-0.008833237
2021-08-26 04:00:00+00:00,42.08568492,42.26658874,41.62696864,41.88540268,4991365,0,0,2021-08-26 00:00:00-04:00,2021-08-26,니켈,BHP,-0.015190807,0.026274507,-0.070244949
2021-08-27 04:00:00+00:00,42.2213668,43.04835026,42.2213668,43.01604462,3585182,0,0,2021-08-27 00:00:00-04:00,2021-08-27,니켈,BHP,0.026993699,0.027411408,-0.125678714
2021-08-30 04:00:00+00:00,43.72028351,44.01747998,43.29386998,43.72028351,2482679,0,0,2021-08-30 00:00:00-04:00,2021-08-30,니켈,BHP,0.01637154,0.02792072,-0.129612809
2021-08-31 04:00:00+00:00,43.07419823,43.24218039,42.35705051,42.73177719,4257670,0,0,2021-08-31 00:00:00-04:00,2021-08-31,니켈,BHP,-0.022609787,0.02754227,-0.109987018
2021-09-01 04:00:00+00:00,42.00170202,42.35058527,41.8272604,42.17614365,3743804,0,0,2021-09-01 00:00:00-04:00,2021-09-01,니켈,BHP,-0.013002819,0.02755732,-0.111183095
2021-09-02 04:00:00+00:00,42.12108367,42.67168701,42.12108367,42.58909607,5425528,3.568243,0,2021-09-02 00:00:00-04:00,2021-09-02,니켈,BHP,0.009791138,0.027590614,-0.126329052
2021-09-03 04:00:00+00:00,43.00204525,43.54576451,42.75427243,43.36681747,3774183,0,0,2021-09-03 00:00:00-04:00,2021-09-03,니켈,BHP,0.018261045,0.028176436,-0.119774027
2021-09-07 04:00:00+00:00,42.8093387,42.99516686,42.43080127,42.6372757,4633541,0,0,2021-09-07 00:00:00-04:00,2021-09-07,니켈,BHP,-0.016822581,0.028256134,-0.097212954
2021-09-08 04:00:00+00:00,42.36196928,42.56156257,41.60489158,41.98342896,4836330,0,0,2021-09-08 00:00:00-04:00,2021-09-08,니켈,BHP,-0.015335097,0.027911706,-0.130233292
2021-09-09 04:00:00+00:00,41.69436651,41.88707871,41.43283147,41.5911293,3585182,0,0,2021-09-09 00:00:00-04:00,2021-09-09,니켈,BHP,-0.009344155,0.027748845,-0.13539277
2021-09-10 04:00:00+00:00,42.10731689,42.45144287,41.87331217,41.88707733,1907718,0,0,2021-09-10 00:00:00-04:00,2021-09-10,니켈,BHP,0.007115653,0.027954787,-0.123915538
2021-09-13 04:00:00+00:00,42.26561539,42.3688526,41.85266363,42.04537582,4341745,0,0,2021-09-13 00:00:00-04:00,2021-09-13,니켈,BHP,0.003779173,0.027646869,-0.104814521
2021-09-14 04:00:00+00:00,41.84578495,41.91460779,40.99235106,41.17129517,4622668,0,0,2021-09-14 00:00:00-04:00,2021-09-14,니켈,BHP,-0.020788984,0.027507773,-0.115384538
2021-09-15 04:00:00+00:00,41.18505818,41.81825246,41.12311645,41.51541901,4719746,0,0,2021-09-15 00:00:00-04:00,2021-09-15,니켈,BHP,0.008358344,0.022089122,-0.082946214
2021-09-16 04:00:00+00:00,40.49680861,40.49680861,39.43689735,39.99438477,3844918,0,0,2021-09-16 00:00:00-04:00,2021-09-16,니켈,BHP,-0.036637815,0.019033526,-0.032229092
2021-09-17 04:00:00+00:00,38.40452155,38.62476115,37.70250436,38.22557449,6872178,0,0,2021-09-17 00:00:00-04:00,2021-09-17,니켈,BHP,-0.044226465,0.019471153,0.007586996
2021-09-20 04:00:00+00:00,36.48429037,37.24136811,36.38105317,37.19319153,6224577,0,0,2021-09-20 00:00:00-04:00,2021-09-20,니켈,BHP,-0.027007651,0.019853472,0.009534376
2021-09-21 04:00:00+00:00,37.85391101,37.86767617,37.01424239,37.53731537,4033134,0,0,2021-09-21 00:00:00-04:00,2021-09-21,니켈,BHP,0.009252334,0.019691435,0.015273035
2021-09-22 04:00:00+00:00,38.10168133,38.2806254,37.61990385,37.85390854,6056203,0,0,2021-09-22 00:00:00-04:00,2021-09-22,니켈,BHP,0.008434092,0.019525784,0.015077126
2021-09-23 04:00:00+00:00,38.00533092,38.23933564,37.62679057,37.88832855,9491171,0,0,2021-09-23 00:00:00-04:00,2021-09-23,니켈,BHP,0.000909286,0.01929131,0.018705216
2021-09-24 04:00:00+00:00,37.47537684,37.79197251,37.3927859,37.53043747,4511577,0,0,2021-09-24 00:00:00-04:00,2021-09-24,니켈,BHP,-0.009445945,0.019183221,0.046849441
2021-09-27 04:00:00+00:00,37.41343416,38.00533301,37.34460837,37.90209579,4779832,0,0,2021-09-27 00:00:00-04:00,2021-09-27,니켈,BHP,0.009902851,0.018014087,0.093607273
2021-09-28 04:00:00+00:00,37.13813481,37.26890234,36.08510756,36.17457962,8142159,0,0,2021-09-28 00:00:00-04:00,2021-09-28,니켈,BHP,-0.045578381,0.019222852,0.102432616
2021-09-29 04:00:00+00:00,36.3191071,36.67011711,36.00251145,36.2158699,5912266,0,0,2021-09-29 00:00:00-04:00,2021-09-29,니켈,BHP,0.001141417,0.01908723,0.085201736
2021-09-30 04:00:00+00:00,37.02112859,37.31019394,36.75270951,36.83530045,4277624,0,0,2021-09-30 00:00:00-04:00,2021-09-30,니켈,BHP,0.017103843,0.019849069,0.083286714
2021-10-01 04:00:00+00:00,36.82841527,37.02800857,36.38793322,36.85594559,2589510,0,0,2021-10-01 00:00:00-04:00,2021-10-01,니켈,BHP,0.000560472,0.01955406,0.048163418
2021-10-04 04:00:00+00:00,37.03489615,37.30331526,36.677005,36.72518158,2781201,0,0,2021-10-04 00:00:00-04:00,2021-10-04,니켈,BHP,-0.003547976,0.018657684,0.064364757
2021-10-05 04:00:00+00:00,36.89724151,36.94541809,36.25716615,36.67700195,2757212,0,0,2021-10-05 00:00:00-04:00,2021-10-05,니켈,BHP,-0.001311896,0.018598693,0.068651065
2021-10-06 04:00:00+00:00,36.3397584,37.00736409,36.08510446,36.99359894,3417032,0,0,2021-10-06 00:00:00-04:00,2021-10-06,니켈,BHP,0.00863203,0.018826717,0.044995468
2021-10-07 04:00:00+00:00,37.37902003,37.84014837,37.29642909,37.47537613,2992734,0,0,2021-10-07 00:00:00-04:00,2021-10-07,니켈,BHP,0.013023258,0.019284824,0.012895004
2021-10-08 04:00:00+00:00,37.957152,38.17739452,37.66808664,37.89521027,3052371,0,0,2021-10-08 00:00:00-04:00,2021-10-08,니켈,BHP,0.011202933,0.019441181,0.004835166
2021-10-11 04:00:00+00:00,38.95512276,39.20977967,38.42516856,38.43205261,4292870,0,0,2021-10-11 00:00:00-04:00,2021-10-11,니켈,BHP,0.014166496,0.019817877,-0.018611187
2021-10-12 04:00:00+00:00,38.41828018,38.65916895,38.26686347,38.45957565,3350445,0,0,2021-10-12 00:00:00-04:00,2021-10-12,니켈,BHP,0.000716148,0.019455837,-0.018901745
2021-10-13 04:00:00+00:00,38.10168488,38.37698506,37.88144238,38.23245239,3596953,0,0,2021-10-13 00:00:00-04:00,2021-10-13,니켈,BHP,-0.005905506,0.019269708,-0.078924699
2021-10-14 04:00:00+00:00,39.13406844,39.78790905,39.09277297,39.67778778,4688022,0,0,2021-10-14 00:00:00-04:00,2021-10-14,니켈,BHP,0.037803889,0.019801743,-0.065414109
2021-10-15 04:00:00+00:00,39.91867454,39.96685406,39.44378102,39.56078339,3841219,0,0,2021-10-15 00:00:00-04:00,2021-10-15,니켈,BHP,-0.002948864,0.016912822,-0.083261475
2021-10-18 04:00:00+00:00,39.56766505,39.93932134,39.10653377,39.92555618,4368425,0,0,2021-10-18 00:00:00-04:00,2021-10-18,니켈,BHP,0.009220566,0.015543474,-0.080234098
2021-10-19 04:00:00+00:00,39.95996684,40.23526703,39.66401744,39.97373199,4166981,0,0,2021-10-19 00:00:00-04:00,2021-10-19,니켈,BHP,0.001206641,0.01549534,-0.056886687
2021-10-20 04:00:00+00:00,39.57454616,39.99438197,39.29236191,39.92555618,3648295,0,0,2021-10-20 00:00:00-04:00,2021-10-20,니켈,BHP,-0.001205187,0.015475973,-0.045235101
2021-10-21 04:00:00+00:00,38.63852454,38.64540859,38.2393379,38.49399185,4326387,0,0,2021-10-21 00:00:00-04:00,2021-10-21,니켈,BHP,-0.035855839,0.017729581,-0.077573843
2021-10-22 04:00:00+00:00,38.80370356,39.19600906,38.37010553,39.03770828,3865881,0,0,2021-10-22 00:00:00-04:00,2021-10-22,니켈,BHP,0.014124709,0.017785893,-0.041434455
2021-10-25 04:00:00+00:00,39.27859498,39.70531188,39.13406232,39.5332489,3407840,0,0,2021-10-25 00:00:00-04:00,2021-10-25,니켈,BHP,0.012693896,0.017860943,-0.041827676
2021-10-26 04:00:00+00:00,39.41625216,39.41625216,38.96200488,39.16159821,2245811,0,0,2021-10-26 00:00:00-04:00,2021-10-26,니켈,BHP,-0.009400965,0.014222158,-0.036399456
2021-10-27 04:00:00+00:00,38.73487921,38.84500047,38.32192743,38.38386917,2990492,0,0,2021-10-27 00:00:00-04:00,2021-10-27,니켈,BHP,-0.019859481,0.015192033,-0.060060582
2021-10-28 04:00:00+00:00,38.54905217,38.80370612,38.39075433,38.61787796,2646345,0,0,2021-10-28 00:00:00-04:00,2021-10-28,니켈,BHP,0.00609654,0.014850541,-0.045951764
2021-10-29 04:00:00+00:00,38.11545361,38.19804456,37.61991088,37.7437973,3821377,0,0,2021-10-29 00:00:00-04:00,2021-10-29,니켈,BHP,-0.022634093,0.015877707,-0.040367165
2021-11-01 04:00:00+00:00,37.73003192,37.86768351,37.48226201,37.50979233,4015646,0,0,2021-11-01 00:00:00-04:00,2021-11-01,니켈,BHP,-0.006199826,0.0159314,-0.013935885
2021-11-02 04:00:00+00:00,36.54623032,36.6357053,36.1814581,36.54623032,6023694,0,0,2021-11-02 00:00:00-04:00,2021-11-02,니켈,BHP,-0.025688279,0.01702673,0.005584469
2021-11-03 04:00:00+00:00,36.78024073,37.11060155,36.46364506,36.97294998,3489000,0,0,2021-11-03 00:00:00-04:00,2021-11-03,니켈,BHP,0.011676161,0.017121678,0.044189515
2021-11-04 04:00:00+00:00,36.75271221,36.79400768,36.27093463,36.60129547,5240115,0,0,2021-11-04 00:00:00-04:00,2021-11-04,니켈,BHP,-0.010052065,0.016982737,0.038562328
2021-11-05 04:00:00+00:00,36.55311721,36.82153631,36.47052627,36.76647568,3374771,0,0,2021-11-05 00:00:00-04:00,2021-11-05,니켈,BHP,0.004512961,0.016793692,-0.005117895
2021-11-08 05:00:00+00:00,36.97983672,37.67497279,36.97983672,37.65432358,3391025,0,0,2021-11-08 00:00:00-05:00,2021-11-08,니켈,BHP,0.0241483,0.017416696,0.047939992
2021-11-09 05:00:00+00:00,37.28955046,37.39278767,36.36729078,36.75271225,3466917,0,0,2021-11-09 00:00:00-05:00,2021-11-09,니켈,BHP,-0.02394443,0.018155208,0.073967687
2021-11-10 05:00:00+00:00,36.4774157,36.71830157,36.00940323,36.00940323,2592425,0,0,2021-11-10 00:00:00-05:00,2021-11-10,니켈,BHP,-0.020224603,0.018589875,0.003814072
2021-11-11 05:00:00+00:00,37.42719786,37.93650574,37.31707955,37.89521027,3992890,0,0,2021-11-11 00:00:00-05:00,2021-11-11,니켈,BHP,0.05236985,0.020456997,0.057593415
2021-11-12 05:00:00+00:00,37.50979441,37.75068323,37.33773139,37.52355957,2076765,0,0,2021-11-12 00:00:00-05:00,2021-11-12,니켈,BHP,-0.009807326,0.020529364,0.014328198
2021-11-15 05:00:00+00:00,37.05554301,37.11060364,36.7802428,36.98671722,3415799,0,0,2021-11-15 00:00:00-05:00,2021-11-15,니켈,BHP,-0.014306808,0.020500017,0.05858908
2021-11-16 05:00:00+00:00,36.82153879,36.89036164,36.25028915,36.29846573,3572739,0,0,2021-11-16 00:00:00-05:00,2021-11-16,니켈,BHP,-0.018608072,0.020732098,0.105504347
2021-11-17 05:00:00+00:00,36.27781942,36.53935744,35.98875402,36.00940323,2748356,0,0,2021-11-17 00:00:00-05:00,2021-11-17,니켈,BHP,-0.007963491,0.020728789,0.102103446
2021-11-18 05:00:00+00:00,35.961214,36.11263071,35.70656009,35.99562836,2495346,0,0,2021-11-18 00:00:00-05:00,2021-11-18,니켈,BHP,-0.000382535,0.019421191,0.089763121
